,date,tz,city,idx,lat,lon,aqi,pm25,pm10,so2,no2,o3,co,h,t,r,w
2097,2016-07-15 16:00:00,+0800,"Soybean factory, Luliang",3539,37.5333,111.1283,-,129,10,11.2,12.8,,19.7,61,21,,1.8
2098,2022-07-03 13:00:00,+08:00,"Water Company, Luliang (吕梁自来水公司)",3540,37.5136,111.1297,51,50,29,1.6,6.9,51.3,3.7,64.9,25.9,0.4,1
2099,2022-07-03 13:00:00,+08:00,"City government, Sanmenxia (三门峡市政府)",4311,34.7772,111.1928,114,114,56,2.6,2.8,52.6,4.6,52.1,31.5,0.1,3
2100,,+08:00,"Fēngjǐng district, Sanmenxia (三门峡风景区)",4312,34.7997,111.1489,-,,,,,,,52.1,31.5,0.1,3
2101,,+08:00,"No.2 Printing Factory, Sanmenxia (三门峡二印)",4313,34.7917,111.1858,-,,,,,,,67,25.8,99.5,1
2102,2022-07-03 13:00:00,+08:00,"BDA, Sanmenxia (三门峡开发区)",4314,34.794,111.158,97,97,55,1.6,3.2,49.2,4.6,52.1,31.5,0.1,3
2103,2022-07-03 13:00:00,+08:00,Taiyuan (太原),1465,37.87059,112.548879,87,87,30,2.1,6,53.9,7.1,69,25,,0.5
2104,2022-07-03 13:00:00,+08:00,Datong (大同),1466,40.076816,113.300126,61,61,22,5.6,7.4,59.7,4.6,80.9,20.9,0.3,4
2105,2022-07-03 13:00:00,+08:00,Yangquan (阳泉),1467,37.856972,113.580519,93,93,49,6.6,7.4,48.8,10,69,25,,0.5
2106,2022-07-03 13:00:00,+08:00,Changzhi (长治),1468,36.195386,113.116255,50,50,13,1.1,6.9,42.7,3.4,90.2,23.2,99.9,3
2107,2022-07-03 13:00:00,+08:00,Linfen (临汾),1469,36.088067,111.51888,75,59,36,2.1,5.5,75.3,8.2,56,26.5,,
2108,2022-07-03 13:00:00,+08:00,Sanmenxia (三门峡),1528,34.772494,111.200135,114,114,56,1.6,3.2,52.6,4.6,52.1,31.5,0.1,3
2109,2022-07-03 13:00:00,+08:00,Jincheng (晋城),3541,35.490702,112.851831,50,50,14,1.6,3.7,37.8,1.9,90.2,23.2,99.9,3
2110,2022-07-03 13:00:00,+08:00,Shuozhou (朔州),3542,39.331595,112.432825,58,53,23,4.6,4.2,58.4,8.2,88.9,21.1,1.7,2
2111,2022-07-03 13:00:00,+08:00,Jinzhong (晋中),3543,37.687024,112.752695,95,95,39,3.1,7.4,42.7,8.2,69,25,,0.5
2112,2022-07-03 13:00:00,+08:00,Yuncheng (运城),3544,35.026412,111.007529,80,80,30,3.6,2.3,51.3,3.7,52.1,31.5,0.1,3
2113,2022-07-03 13:00:00,+08:00,Xinzhou (忻州),3545,38.416663,112.734174,70,70,22,4.6,4.6,46.3,5.4,69,25,,0.5
2114,2022-07-03 13:00:00,+08:00,Luliang (吕梁),3546,37.518314,111.144319,51,50,29,1.6,6.9,51.3,3.7,64.9,25.9,0.4,1
2115,2022-07-03 13:00:00,+08:00,"Food Factory, Changchun (长春食品厂)",1268,43.9167,125.323,65,65,37,1.6,6.9,46.3,6.4,61,28,,5.6
2116,2022-07-03 13:00:00,+08:00,"Bus Factory, Changchun (长春客车厂)",1269,43.91,125.287,61,61,29,2.1,6.4,48.4,6.4,61,28,,5.6
2117,2022-07-03 13:00:00,+08:00,"Institute of Posts and Telecommunications, Changchun (长春邮电学院)",1270,43.84,125.2786,63,63,20,2.1,3.7,50,4.6,61,28,,5.6
2118,2022-07-03 13:00:00,+08:00,"Laodong Park, Changchun (长春劳动公园)",1271,43.8748,125.3649,61,61,27,1.6,2.3,50,3.7,61,28,,5.6
2119,2022-07-03 13:00:00,+08:00,"Forest area, Changchun (长春园林处)",1272,43.8694,125.325,55,55,32,1.1,6,49.6,4.6,61,28,,5.6
2120,2022-07-03 13:00:00,+08:00,"Jinyuetan, Changchun (长春净月潭)",1273,43.7878,125.454,55,55,20,1.6,2.3,42.7,3.7,61,28,,5.6
2121,2021-01-01 01:00:00,+08:00,"Shuaiwanzi, Changchun (长春甩湾子)",1274,43.55,125.633,46,46,45,2.1,6.4,20.8,3.7,76,-24,,0.5
2122,2022-07-03 13:00:00,+08:00,"Economic Development Zone Sanitation Department, Changchun (长春经开区环卫处)",1275,43.8667,125.417,63,63,25,1.6,2.3,42.7,4.6,61,28,,5.6
2123,2022-07-03 13:00:00,+08:00,"High-tech Zone Administrative Committee, Changchun (长春高新区管委会)",1276,43.8167,125.25,93,93,24,2.1,2.8,43.1,5.5,61,28,,5.6
2124,2022-07-03 13:00:00,+08:00,"Daishan Park, Changchun (长春岱山公园)",1277,43.85,125.217,59,59,34,2.6,4.2,46.8,4.6,61,28,,5.6
2125,2022-07-03 13:00:00,+08:00,"Hadawan, Jilin (吉林哈达湾)",4305,43.8875,126.555,40,38,13,2.6,1.9,40.3,4.6,61,28,,5.6
2126,2021-01-01 01:00:00,+08:00,"Fengman, Jilin (吉林丰满)",4306,43.7256,126.6772,70,70,23,5.6,3.2,24.4,2.8,76,-24,,0.5
2127,2022-07-03 13:00:00,+08:00,"Electric Power College, Jilin (吉林电力学院)",4308,43.8228,126.4978,39,30,11,2.6,1.9,38.6,4.6,61,28,,5.6
2128,2022-07-03 13:00:00,+08:00,"Jiangnan Park, Jilin (吉林江南公园)",4309,43.8256,126.55,55,55,14,1.1,2.3,41.1,3.7,61,28,,5.6
2129,2022-07-03 13:00:00,+08:00,"Dongjuzi, Jilin (吉林东局子)",4310,43.8358,126.5844,42,38,16,2.6,2.3,41.5,5.5,61,28,,5.6
2130,2022-07-03 13:00:00,+08:00,"Jiangbei, Jilin (吉林江北)",4437,43.8947,126.5786,46,46,20,3.6,2.8,35.8,6.4,61,28,,5.6
2131,,+08:00,"Agricultural Science Academy , Jilin (吉林农科院)",4438,43.95,126.4667,-,,,,,,,,,,2.5
2132,2022-07-03 13:00:00,+08:00,Changchun (长春),1479,43.816964,125.323471,63,63,27,2.1,3.7,50,4.6,61,28,,5.6
2133,2022-07-03 13:00:00,+08:00,Jilin (吉林),1480,43.837883,126.549572,55,55,20,2.6,3.2,44.7,3.7,61,28,,5.6
2134,2020-04-14 13:00:00,+08:00,"Monitoring station, Siping (四平监测站)",7281,43.1747,124.3419,-,170,115,10.2,9.6,54.5,7.3,22.2,17.9,,3
2135,2022-07-03 13:00:00,+08:00,"Yī shāngchǎng, Siping (四平一商场)",7282,43.1594,124.3711,68,68,40,1.6,4.2,49.2,4.6,87.1,25.1,1.2,5
2136,2022-07-03 13:00:00,+08:00,"jìng yuán, Siping (四平境园)",7283,43.1847,124.3897,74,74,30,2.6,2.8,38.6,5.5,87.1,25.1,1.2,5
2137,2022-07-03 13:00:00,+08:00,"Environment protection office, Liaoyuan (辽源环保局)",7284,42.8947,125.1358,61,61,20,2.6,1.9,43.5,4.6,87.1,25.1,1.2,5
2138,,+08:00,"Sewage treatment plant, Liaoyuan (辽源污水处理厂)",7285,42.8953,125.1567,-,,,,,,,61.2,-9.1,,3
2139,2022-07-03 13:00:00,+08:00,"guāngmíng, Tonghua (通化光明)",7286,41.7156,125.9361,30,9,11,4.1,1.9,30.1,3.7,67.9,26.5,1.1,3
2140,2022-07-03 13:00:00,+08:00,"Railway, Tonghua (通化铁路)",7287,41.7381,125.9486,30,13,18,4.1,1.9,29.7,4.6,67.9,26.5,1.1,3
2141,2022-07-03 13:00:00,+08:00,"xǐ fēng, Baishan (白山喜丰)",7288,41.9206,126.4047,30,25,21,3.1,2.8,30.1,5.5,73.2,26.6,99.4,3
2142,2022-07-03 13:00:00,+08:00,"Environment protection office, Baishan (白山环保局)",7289,41.9419,126.4078,50,50,15,3.1,2.8,35.8,5.5,73.2,26.6,99.4,3
2143,2022-07-03 13:00:00,+08:00,"jiāngnán, Songyuan (松原江南)",7290,45.0878,124.8292,65,65,20,1.6,3.7,41.1,5.5,77.8,26.8,99.3,4
2144,2022-07-03 13:00:00,+08:00,"Jiangbei, Songyuan (松原江北)",7291,45.1642,124.8528,57,57,28,0.6,3.2,41.9,4.6,77.8,26.8,99.3,4
2145,2022-07-03 13:00:00,+08:00,"EPA Taobei, Baicheng (白城洮北区环保局)",7292,45.6289,122.8444,65,65,41,3.1,2.8,45.1,3.7,71.8,28.9,99.1,3
2146,2022-07-03 13:00:00,+08:00,"City EPA, Baicheng (白城市环保局)",7293,45.6175,122.8211,77,50,43,2.6,3.2,76.7,5.5,71.8,28.9,99.1,3
2147,2020-10-28 11:00:00,+08:00,"Women and Children's Hospital, Yanbian (延边妇幼医院)",7294,,,50,50,50,3.6,4.2,39.4,3.5,,,,
2148,2020-10-28 11:00:00,+08:00,"Yanbian Hospital, Yanbian (延边延边医院)",7295,,,53,53,39,3.6,3.2,41.1,5.1,,,,
2149,2020-10-28 11:00:00,+08:00,"Chuan Zhen Chaoyang Hospital, Yanbian (延边朝阳川镇医院)",7296,,,31,17,31,2.6,2.3,41.5,3.2,,,,
2150,2022-07-03 13:00:00,+08:00,Siping (四平),7920,43.16642,124.350398,74,74,40,2.6,4.2,49.2,4.6,87.1,25.1,1.2,5
2151,2016-10-12 03:00:00,+08:00,Yanbian (延边州),7921,42.909409,129.471868,-,59,32,2.1,10.1,2.9,9.1,72,1,,1.8
2152,2022-07-03 12:00:00,+08:00,"Lingbei, Haerbin (哈尔滨岭北)",1278,45.755,126.542,74,74,31,2.6,3.2,52.6,6.2,69,28,,5.6
2153,2022-07-03 13:00:00,+08:00,"Songbei Commercial University, Haerbin (哈尔滨松北商大)",1279,45.8167,126.561,57,57,46,2.1,1,49.6,7.3,69,28,,5.6
2154,2022-07-03 13:00:00,+08:00,"Acheng huining, Haerbin (哈尔滨阿城会宁)",1280,45.5422,126.979,44,21,10,5.1,2.3,44.3,6.4,69,28,,5.6
2155,2022-07-03 13:00:00,+08:00,"Nangang College Street, Haerbin (哈尔滨南岗学府路)",1281,45.7222,126.599,47,38,22,2.6,2.8,47.2,5.5,69,28,,5.6
2156,2022-07-03 13:00:00,+08:00,"Taiping Hongwei Park, Haerbin (哈尔滨太平宏伟公园)",1282,45.7733,126.689,55,55,31,4.6,5.5,43.1,4.6,69,28,,5.6
2157,2022-07-03 13:00:00,+08:00,"Daowai Chengde Square, Haerbin (哈尔滨道外承德广场)",1283,45.7667,126.635,50,50,38,4.1,4.6,45.1,4.6,69,28,,5.6
2158,2022-07-03 13:00:00,+08:00,"Xiangfang Hongqi Street, Haerbin (哈尔滨香坊红旗大街)",1284,45.7319,126.685,50,50,25,7.6,6.4,45.9,5.5,69,28,,5.6
2159,2022-07-03 13:00:00,+08:00,"Dongli Heping Road, Haerbin (哈尔滨动力和平路)",1285,45.7258,126.646,46,57,29,3.6,7.4,45.5,5.5,69,28,,5.6
2160,2022-07-03 13:00:00,+08:00,"Daoli Jianguo Road, Haerbin (哈尔滨道里建国路)",1286,45.7478,126.593,57,57,27,4.6,4.6,47.6,10.9,69,28,,5.6
2161,2022-07-03 13:00:00,+08:00,"Pingfang Light Factory, Haerbin (哈尔滨平房东轻厂)",1287,45.61,126.615,55,55,20,1.1,1.9,41.1,7.3,69,28,,5.6
2162,2022-07-03 13:00:00,+08:00,"Hulan Normal College, Haerbin (哈尔滨呼兰师专)",1288,45.9819,126.6106,59,59,36,3.6,3.2,50,4.6,69,28,,5.6
2163,2022-07-03 13:00:00,+08:00,"Provincial Academy of Agricultural Sciences, Haerbin (哈尔滨省农科院)",1289,45.6842,126.6206,50,50,29,1.6,5.1,47.6,6.4,69,28,,5.6
2164,2022-07-03 13:00:00,+08:00,"Anju Compound, Qiqihaer (齐齐哈尔安居小区)",3631,47.3636,123.9305,63,63,40,3.6,4.6,48,5.5,70.1,28.7,99.2,3
2165,,+0800,"Party School, Qiqihaer",3632,,,-,,,,,,,52,-16,,4
2166,2022-07-03 13:00:00,+08:00,"Farming Vehicule Factory, Qiqihaer (齐齐哈尔农牧车辆厂)",3633,47.3227,123.9483,57,57,47,1.6,6.9,55.2,2.8,70.1,28.7,99.2,3
2167,2020-01-01 08:00:00,+08:00,"Fuqu EPA, Qiqihaer (齐齐哈尔富区环保局)",3634,47.203,123.6261,15,89,62,16.3,11.5,14.7,5.9,56.2,-21.6,0.1,
2168,2022-07-03 13:00:00,+08:00,"City Center Square, Qiqihaer (齐齐哈尔中心广场)",3635,47.3386,123.9305,59,59,32,1.6,4.6,50.6,4.6,70.1,28.7,99.2,3
2169,2022-07-03 13:00:00,+08:00,"City Environmental Monitoring Station, Qiqihaer (齐齐哈尔市环境监测站)",5371,47.2988,123.945,55,55,32,3.6,3.7,48,3.7,70.1,28.7,99.2,3
2170,2022-07-03 13:00:00,+08:00,"Saertu District, Daqing (大庆萨尔图区)",3636,46.5776,125.1386,72,72,45,2.1,2.3,40.7,4.6,66,29.1,99.1,4
2171,2022-07-03 13:00:00,+08:00,"Datong District, Daqing (大庆大同区)",3637,46.0347,124.8354,74,74,39,2.6,2.8,41.5,4.6,66,29.1,99.1,4
2172,2022-07-03 13:00:00,+08:00,"Honggang District, Daqing (大庆红岗区)",3638,46.3991,124.8847,55,55,32,2.1,2.3,41.1,3.7,66,29.1,99.1,4
2173,2022-07-03 13:00:00,+08:00,"Longfeng District, Daqing (大庆龙凤区)",3639,46.528,125.112,42,38,21,2.6,2.8,41.5,3.7,66,29.1,99.1,4
2174,2022-07-03 13:00:00,+08:00,"Ranghulu District, Daqing (大庆让胡路区)",3640,46.6219,124.8648,46,46,23,1.6,2.8,43.9,3.7,66,29.1,99.1,4
2175,2022-07-03 13:00:00,+08:00,"Locomotive Factory, Mudanjiang (牡丹江机车工厂)",3641,44.6104,129.6459,25,17,9,0.6,3.2,25.2,2.8,76.8,23.3,2.9,5
2176,2022-07-03 13:00:00,+08:00,"No. 1 hospital, Mudanjiang (牡丹江第一医院)",3642,44.5952,129.5902,24,21,10,1.1,2.8,24.4,5.5,76.8,23.3,2.9,5
2177,2021-07-31 05:00:00,+08:00,"Environmental Building, Mudanjiang (牡丹江环保大楼　)",7254,44.561,129.61,22,59,22,2.6,3.7,21.6,4,65,28,99.3,3
2178,2022-07-03 13:00:00,+08:00,"Cultural Square, Mudanjiang (牡丹江文化广场　)",7255,44.5782,129.6115,31,21,7,1.1,3.2,30.5,3.3,76.8,23.3,2.9,5
2179,2022-07-03 13:00:00,+08:00,Haerbin (哈尔滨),1481,45.803775,126.534967,57,57,46,2.6,1,49.6,6.2,69,28,,5.6
2180,2022-07-03 13:00:00,+08:00,Qiqihaer (齐齐哈尔),1482,47.354348,123.918186,63,63,47,3.6,6.9,55.2,5.5,70.1,28.7,99.2,3
2181,2022-07-03 13:00:00,+08:00,Daqing (大庆),1483,46.58931,125.103784,74,74,45,2.6,2.8,43.9,3.7,66,29.1,99.1,4
2182,2022-07-03 13:00:00,+08:00,Mudanjiang (牡丹江),1484,44.551653,129.633169,26,25,10,0.6,3.2,25.6,4.6,76.8,23.3,2.9,5
2183,2022-07-03 13:00:00,+08:00,Yichun (伊春),7881,27.815619,114.416778,65,65,41,2.6,4.2,17.1,7.4,79.9,28.3,99.7,2
2184,2022-07-03 12:00:00,+08:00,"bīnláng shuǐ yè, Yichun (宜春槟榔水业)",7793,27.8036,114.3442,59,59,28,2.6,6,12.2,5.7,79.9,28.3,99.7,2
2185,,+08:00,"City Bank of China, Yichun (宜春市中国银行)",7794,27.8014,114.3806,-,,,,,,,84.1,6.9,99.1,1
2186,2022-07-03 13:00:00,+08:00,"City Oil Company, Yichun (宜春市石油公司)",7795,27.7842,114.3953,50,50,24,4.1,6,18.3,4.6,79.9,28.3,99.7,2
2187,2022-07-03 13:00:00,+08:00,"Bureau of Meteorology, Yichun (宜春市气象局)",7796,27.7914,114.3703,46,46,29,2.6,6.4,18.7,7.3,79.9,28.3,99.7,2
2188,2022-07-03 13:00:00,+08:00,"City Radio and TV, Yichun (宜春市广电局)",7797,27.8072,114.4011,65,65,41,2.6,4.2,17.1,7.3,79.9,28.3,99.7,2
2189,2022-07-03 13:00:00,+08:00,"槟榔水业(对照点), Yichun (宜春槟榔水业(对照点))",11324,27.8036,114.3442,57,57,32,2.6,4.2,16.3,4.6,79.9,28.3,99.7,2
2190,2022-07-03 13:00:00,+08:00,"宜春学院北校区（181229启用）, Yichun (宜春宜春学院北校区（181229启用）)",11325,27.8097,114.375,50,50,31,3.6,4.2,18.7,8.5,79.9,28.3,99.7,2
2191,2022-07-03 12:00:00,+08:00,Jixi (鸡西),7915,45.295075,130.969333,42,42,18,1.6,8.3,35,3.2,78.1,25.5,0.3,4
2192,2022-07-03 13:00:00,+08:00,Hegang (鹤岗),7916,47.349916,130.297964,37,25,11,4.6,1.9,37,2.8,71.1,27.2,99,2
2193,2022-07-03 13:00:00,+08:00,Shuangyashan (双鸭山),7917,46.646509,131.159133,38,38,22,1.6,4.6,32.5,1.9,66.2,28.1,99.4,2
2194,2022-07-03 13:00:00,+08:00,Jiamusi (佳木斯),7918,46.799778,130.318879,59,59,16,2.1,1.9,39.4,2.8,,,,
2195,2022-07-03 12:00:00,+08:00,Heihe (黑河),7919,50.245146,127.528287,21,21,12,5.1,2.3,46.3,3.7,63.5,28.5,,1.5
2196,2022-07-03 13:00:00,+08:00,"No. 1 middle school, Mudanjiang (牡丹江第一中学)",7253,44.5462,129.6386,25,25,9,1.1,2.8,32.1,3.7,76.8,23.3,2.9,5
2197,2021-07-31 05:00:00,+08:00,"Environmental Building, Mudanjiang (牡丹江环保大楼　)",7254,44.561,129.61,22,59,22,2.6,3.7,21.6,4,65,28,99.3,3
2198,2022-07-03 13:00:00,+08:00,"Cultural Square, Mudanjiang (牡丹江文化广场　)",7255,44.5782,129.6115,31,21,7,1.1,3.2,30.5,3.3,76.8,23.3,2.9,5
2199,2022-07-03 13:00:00,+08:00,"EPA, Jixi (鸡西环保局　)",7256,45.2924,130.962,57,57,18,1.6,7.4,29.7,2.8,78.1,25.5,0.3,4
2200,2020-03-01 19:00:00,+08:00,"Water Company, Jixi (鸡西自来水公司　)",7257,45.305,130.9817,-,68,46,3.6,5.1,19.9,4,88,-10.3,99,2
2201,2020-03-01 23:00:00,+08:00,"Liquor Factory, Jixi (鸡西白酒厂　)",7258,45.2948,131.0103,-,142,52,11.2,8.7,28.1,11.2,88,-10.3,99,2
2202,2022-07-03 13:00:00,+08:00,"Bureau of Meteorology, Jixi (鸡西气象局　)",7259,45.2978,130.9298,42,42,14,1.6,1.4,34.6,3,78.1,25.5,0.3,4
2203,2022-07-03 13:00:00,+08:00,"Harbin Branch, Hegang (鹤岗哈啤分公司)",7260,47.3349,130.2659,38,21,5,4.1,2.8,37.8,3,71.1,27.2,99,2
2204,2022-07-03 12:00:00,+08:00,"Star Electromechanical, Hegang (鹤岗斯达机电)",7261,47.2753,130.261,21,21,8,4.1,2.3,35.8,3.7,71.1,27.2,99,2
2205,2022-07-03 13:00:00,+08:00,"Dongshan mills, Hegang (鹤岗东山纸板厂)",7262,47.3489,130.3172,37,25,6,4.6,1.9,37,2.8,71.1,27.2,99,2
2206,2022-07-03 13:00:00,+08:00,"wǔ hào shuǐkù, Hegang (鹤岗五号水库)",7263,47.3382,130.1097,35,21,5,4.6,2.8,34.6,2.8,71.1,27.2,99,2
2207,2022-07-03 12:00:00,+08:00,"shuāng hé cūn, Shuangyashan (双鸭山双合村)",7264,46.6572,131.1638,38,38,22,2.1,4.6,38.2,2.3,66.2,28.1,99.4,2
2208,2022-07-03 13:00:00,+08:00,"nánxiǎo shì, Shuangyashan (双鸭山南小市)",7265,46.619,131.1651,57,57,27,1.6,3.7,36.6,1.9,66.2,28.1,99.4,2
2209,2022-07-03 13:00:00,+08:00,"Environment protection office, Shuangyashan (双鸭山环保局)",7266,46.6462,131.1516,30,30,11,1.6,5.1,28.9,6.5,66.2,28.1,99.4,2
2210,2022-07-03 13:00:00,+08:00,"Nursery, Shuangyashan (双鸭山苗圃)",7267,46.5888,131.1572,72,72,22,1.6,1.9,43.1,4.3,66.2,28.1,99.4,2
2211,2022-07-03 13:00:00,+08:00,"Central Hospital, Yichun (伊春中心医院)",7268,47.7222,128.8736,5,5,5,3.1,1.9,35,2.2,95.2,21.8,1,1
2212,2022-07-03 13:00:00,+08:00,"Forest Authority, Yichun (伊春林管局)",7269,47.7317,128.9094,33,21,4,2.6,2.3,32.9,4.6,95.2,21.8,1,1
2213,2022-06-26 14:00:00,+08:00,"Tangwanghe National Park, Yichun (伊春汤旺河国家公园)",7270,48.4658,129.4942,17,21,2,2.6,1.4,16.7,2.4,75.2,22.4,99.5,2
2214,2022-07-03 13:00:00,+08:00,"jiā fǎng, Jiamusi (佳木斯佳纺)",7271,46.8025,130.2719,61,61,18,2.1,2.8,39,3.7,,,,
2215,2022-07-03 13:00:00,+08:00,"Power plant, Jiamusi (佳木斯发电厂)",7272,46.8267,130.3961,50,50,18,1.1,1.9,45.1,3.8,,,,
2216,2022-07-03 13:00:00,+08:00,"Environment protection office, Jiamusi (佳木斯环保局)",7273,46.7975,130.3258,59,59,16,0.6,1.9,45.5,3.1,,,,
2217,2022-07-03 13:00:00,+08:00,"No11 middle school, Jiamusi (佳木斯十一中)",7274,46.8032,130.3648,59,59,23,2.6,4.2,42.7,3.8,,,,
2218,2022-07-03 13:00:00,+08:00,"sì fēng, Jiamusi (佳木斯四丰)",7275,46.7588,130.3794,59,59,18,0.6,3.7,41.1,5.3,,,,
2219,2020-06-28 13:00:00,+08:00,"Environment protection office, Qitaihe (七台河环保局)",7843,45.7677,131.0032,23,42,16,3.1,2.8,23.2,3.9,70.2,22.5,99.1,2
2220,,+08:00,"Xīnjiàn , Qitaihe (七台河新建　)",7844,45.8194,130.8625,-,,,,,,,54.2,-16.5,99,2
2221,2022-07-03 13:00:00,+08:00,"Hú tóu gōu, Qitaihe (七台河葫头沟)",7845,45.8309,130.9467,49,17,7,3.6,5.1,49.2,7,78.1,25.5,0.3,4
2222,2022-07-03 13:00:00,+08:00,"Department of Transportation, Heihe (黑河交通局　)",7276,50.2486,127.4961,47,17,10,4.1,2.3,46.8,3.5,62,29.5,,1.5
2223,2022-07-03 13:00:00,+08:00,"Party School, Heihe (黑河党校)",7277,50.2391,127.5044,30,30,20,3.1,2.3,48.8,3.5,62,29.5,,1.5
2224,2022-07-02 17:00:00,+08:00,"Seismological Bureau, Heihe (黑河地震局　)",7278,50.2538,127.4143,-,55,16,3.6,2.3,53.9,4.7,62,29.5,,1.5
2225,2022-07-03 13:00:00,+08:00,"rén hé dōng jiē, Suihua (绥化人和东街)",7279,46.6384,126.9934,85,85,30,2.6,2.3,55.8,3.7,71.2,27.7,1.2,4
2226,2022-07-03 13:00:00,+08:00,"Party and government office center, Suihua (绥化党政办公中心)",7280,46.6527,126.9636,50,50,17,2.6,3.2,48,2.9,71.2,27.7,1.2,4
2227,,+08:00,"Environment protection office, Daxing'anling (大兴安岭地区环保局)",7560,50.4269,124.1186,-,,,,,,,,,,
2228,2020-12-31 21:00:00,+08:00,"Public security bureau, Daxing'anling (大兴安岭地区公安局)",7561,50.4217,124.1303,76,76,11,4.1,2.8,25.6,2.8,,,,
2229,2022-07-03 13:00:00,+08:00,"岭北(对照点), Haerbin (哈尔滨岭北(对照点))",11100,45.755,126.542,65,65,28,2.6,3.2,49.2,5.5,69,28,,5.6
2230,2022-07-03 13:00:00,+08:00,"Mingzhu Plaza, Hefei (合肥明珠广场)",1290,31.7848,117.196,55,38,31,3.1,4.2,54.5,4.6,56,35,,1.5
2231,2022-07-03 13:00:00,+08:00,"Sanli Street, Hefei (合肥三里街)",1291,31.8766,117.307,39,38,27,5.6,4.2,39,2.8,56,35,,1.5
2232,2022-07-03 13:00:00,+08:00,"Hupo Compound, Hefei (合肥琥珀山庄)",1292,31.8706,117.259,46,21,22,5.1,4.2,46.3,3.7,56,35,,1.5
2233,2022-06-29 07:00:00,+08:00,"Dongpu Reservoir, Hefei (合肥董铺水库)",1293,31.9051,117.16,22,9,22,4.1,6,20.8,5.4,78,28,,1.5
2234,2022-07-03 13:00:00,+08:00,"Changjiang middle road, Hefei (合肥长江中路)",1294,31.8572,117.25,61,61,38,2.6,0.5,53.9,7.3,56,35,,1.5
2235,2022-07-03 13:00:00,+08:00,"Luyang District, Hefei (合肥庐阳区)",1295,31.9438,117.266,50,50,29,2.6,2.8,46.3,5.5,56,35,,1.5
2236,2022-07-03 13:00:00,+08:00,"Yaohai District, Hefei (合肥瑶海区)",1296,31.8585,117.336,45,38,31,4.6,3.2,45.1,4.6,56,35,,1.5
2237,2022-07-03 13:00:00,+08:00,"Baohe District, Hefei (合肥包河区)",1297,31.7956,117.302,55,50,27,4.1,2.8,55.2,4.6,56,35,,1.5
2238,2022-07-03 13:00:00,+08:00,"Lake district, Hefei (合肥滨湖新区)",1298,31.7386,117.278,65,55,31,5.6,1.9,64.9,3.7,56,35,,1.5
2239,2022-07-03 13:00:00,+08:00,"High-tech zone, Hefei (合肥高新区)",1299,31.8516,117.124,65,65,29,5.1,2.8,52.6,5.5,56,35,,1.5
2240,2022-07-03 13:00:00,+08:00,"Hudong Road No.4 Elementary School, Maanshan (马鞍山湖东路四小)",3589,31.6861,118.5058,57,42,14,2.1,3.2,57.1,5.5,62,33,,2.5
2241,2021-01-01 01:00:00,+08:00,"Tianping Garment Factory, Maanshan (马鞍山天平服装)",3590,31.6411,118.4828,93,93,55,2.1,27,3.7,3.7,100,-7,,0.5
2242,2021-01-01 01:00:00,+08:00,"City education base, Maanshan (马鞍山市教育基地)",3591,31.7133,118.6439,68,68,35,5.1,24.3,9.4,4.6,100,-7,,0.5
2243,2021-01-01 01:00:00,+08:00,"Cihu No.2 elementary school, Maanshan (马鞍山慈湖二小)",3592,31.7506,118.5106,97,97,59,9.2,26.1,6.1,5.5,100,-7,,0.5
2244,2021-01-01 01:00:00,+08:00,"Maanshan steel factory power plant, Maanshan (马鞍山马钢动力厂)",3593,31.6928,118.48,93,93,56,11.7,24.7,4.5,8.2,100,-7,,0.5
2245,2022-07-03 13:00:00,+08:00,"Science Innovation Center, Wuhu (芜湖科创中心)",3594,31.4189,118.37,61,61,24,3.1,3.2,57.1,4.6,62,33,,2.5
2246,2022-07-03 13:00:00,+08:00,"No.4 Water Plant, Wuhu (芜湖四水厂)",3595,31.3178,118.3708,53,50,19,3.6,3.7,52.6,3.7,62,33,,2.5
2247,2022-07-03 13:00:00,+08:00,"Monitoring station, Wuhu (芜湖监测站)",3596,31.3508,118.3528,59,59,20,4.6,7.4,55.2,3.7,62,33,,2.5
2248,,+08:00,"Wuqierling Factory, Wuhu (芜湖五七二零厂)",3597,31.3839,118.4022,-,,,,,,,99.3,1.8,99.4,1
2249,2022-07-03 13:00:00,+08:00,"Laonian University, Chuzhou (滁州老年大学)",5869,32.3153,118.3094,62,55,37,6.1,4.6,61.7,1,62,33,,2.5
2250,2022-07-03 13:00:00,+08:00,"réndà bīnguǎn, Chuzhou (滁州人大宾馆)",5870,32.2786,118.3244,62,25,18,4.1,5.1,62.3,2.8,62,33,,2.5
2251,,+08:00,"Monitoring station, Chuzhou (滁州监测站)",5871,32.3061,118.3158,-,,,,,,,50,12,,2.5
2252,2022-07-03 13:00:00,+08:00,Hefei (合肥),1497,31.821448,117.227271,61,61,38,2.6,0.5,53.9,7.3,56,35,,1.5
2253,2022-07-03 13:00:00,+08:00,Wuhu (芜湖),1498,31.352859,118.432941,61,61,24,3.1,7.4,57.1,3.7,62,33,99.4,2.5
2254,2022-07-03 13:00:00,+08:00,Maanshan (马鞍山),1499,31.670452,118.50676,57,42,14,2.1,3.2,57.1,5.5,62,33,,2.5
2255,2022-07-03 13:00:00,+08:00,Chuzhou (滁州),5878,32.301556,118.317107,62,55,37,6.1,5.1,62.3,2.8,62,33,,2.5
